"ESTU";"ENTREV";"REGISTRO";"CUES";"TIPO_TEL";"CCAA";"PROV";"MUN";"TAMUNI";"CAPITAL";"SEXO";"EDAD";"A1";"P0";"EMPADRONA";"P2";"P3_1";"P3_2";"P3_3";"P3_4";"P4";"P4A";"P5";"P5A";"P5B";"P6_1";"P6_2";"P7_1";"P7_2";"P7_3";"P7_4";"P7_5";"P7_6";"P7_7";"P7_9";"P7B_1";"P7B_2";"P7B_3";"P7B_4";"P7B_5";"P8";"P8A_1601";"P8A_1602";"P8A_1";"P8A_2";"P8A_1605";"P8A_3";"P8A_1604";"P8A_6";"P8A_8995";"P8A_9998";"P8A_9999";"P9";"P9A_1601";"P9A_1602";"P9A_1";"P9A_2";"P9A_1605";"P9A_3";"P9A_1604";"P9A_6";"P9A_8995";"P9A_9998";"P9A_9999";"P10";"P10A_1601";"P10A_1602";"P10A_1";"P10A_2";"P10A_1605";"P10A_3";"P10A_1604";"P10A_6";"P10A_8995";"P10A_9998";"P10A_9999";"P11";"P11A";"P11B";"PARTICIPACIONVASCAS";"RECUVOTOVASCAS";"DUDAPART";"P13A_1";"P13A_2";"P14_1";"P14_2";"DECISVOTO";"CAMBIOVOTO";"ABSTENCION";"P17A";"P17B";"P17C";"P17D";"ESCIDEOL";"PARTICIPACIONVASCA20";"RECUVOTOVASCAS20";"PARTICIPACIONG";"RECUVOTOG";"CERCANIA";"ESCUELA";"NIVELESTENTREV";"RELIGION";"ECIVIL";"SITLAB";"RELALAB";"CNO11";"INGRESHOG";"CLASESOCIAL";"LENGUA";"NIVELVASCO_1";"NIVELVASCO_2";"NIVELVASCO_3";"NIVELVASCO_4";"SENTIMIENTO";"SINCERIDAD";"IA_I501";"IA_I502";"IA_I503";"IA_I503";"IA_I505";"IA_I505";"IA_I505";"IA_I508";"IA_I509";"IA_I510";"IA_I511";"IA_I512";"IA_I513";"IA_I514";"IA_I515";"IA_I516";"IA_I517";"IA_I517";"IA_I519";"IA_I519";"IA_I521";"IA_I522";"IA_I523";"IA_I524";"IA_I525";"IA_I526";"IA_I528";"IA_I529";"IA_I530";"IA_I531";"IA_I532";"IA_I533";"IA_I534";"IA_I535";"IA_I536";"IA_I537";"IA_I538";"IA_I539";"IA_I540";"IA_I541";"IA_I542";"IA_I543";"IA_OBS0";"IA_OBS1";"IA_OBS2";"IA_E1_DIA";"IA_E1_MES";"IA_E1_ANYO";"IA_E2";"IA_E3";"IA_E4";"IA_VALIDA";"IA_APLAZADA";"IA_MODIFICADA";"IA_SUPERVISADA";"IA_C2";"IA_C2A";"IA_C2B_1";"IA_C2B_2";"IA_C2B_3";"IA_C2B_4";"IA_C2B_5";"IA_C2B_6";"IA_C2B_7";"IA_C2B_8";"IA_C2B_9";"IA_C2B_10";"IA_C2B_11";"IA_C2B_12";"IA_C2B_13";"IA_C2B_14";"IA_C2B_15";"IA_C2B_16";"IA_C2B_17";"IA_C2B_18";"IA_C2B_19";"IA_C2B_20";"IA_C2B_21";"IA_C2B_22";"IA_C2B_23";"IA_C2B_24";"IA_C2B_25";"IA_C3";"IA_C4";"RVAUTO";"P13ACOM";"RVAUTO20";"RECUERDO";"CERCANIAR";"ESTUDIOS";"CNO11R";"CLASESUB";"PESO";"PESOPROV"
3459;0;8606;315;1;16;48;0;3;3;2;65;1;1;47;4;2;2;3;2;2;0;6;9998;1;3;4;2;2;2;2;2;2;1;2;2;1;1;2;2;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;1601;6;0;0;4;7;2;1;0;0;0;0;0;6;1;1601;1;1;1;3;4;2;1;7;0;0;5;3;1;3;3;4;4;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;"";"";"";17;5;24;5;16;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1601;0;1601;1;1;3;14;2;2,31278;0,99712
3459;0;8613;316;1;16;20;0;3;3;1;56;1;1;56;2;3;2;1;1;2;0;9;1602;1;3;2;1;2;2;2;2;2;2;2;1;2;1;2;2;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;4;0;1;1602;6;0;0;3;8;1;1;0;0;0;0;0;2;1;1602;1;1602;1602;3;7;2;1;1;1;8;3;5;1;1;2;2;2;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";"";17;5;24;5;15;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1602;0;1602;1602;1602;5;8;4;0,53004;0,86321
3459;0;8625;317;1;16;20;0;4;3;2;49;1;1;49;5;4;4;4;4;2;0;998;0;0;96;96;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;2;1;1;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;3;2;5;2;0;5;1;1601;1;1601;9997;3;7;2;2;4;0;0;6;12;1;3;4;3;4;3;2;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;22;0;0;0;0;17;0;"";"";"";17;5;24;5;13;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";9997;0;1601;1601;9997;5;16;5;0,59403;0,88598
3459;0;8638;318;2;16;20;0;3;3;2;23;1;1;14;5;4;3;3;3;2;0;64;1601;2;5;2;1;2;2;2;1;2;2;2;2;2;1;2;2;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;3;4;2;2;0;5;1;1601;1;1;1;3;7;6;2;1;1;5;3;3;1;2;1;1;2;4;2;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;21;0;0;0;0;16;0;"";"";"";20;5;24;1;19;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";9997;0;1601;1;1;5;5;2;1,02893;1,37581
3459;0;8656;319;2;16;1;59;5;1;2;42;1;1;42;4;3;4;4;4;2;0;998;0;0;3;97;1;2;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;4;0;1;2;6;0;0;6;8;1;1;0;0;0;0;0;7;1;1650;1;2;9997;3;9;2;1;1;3;2;3;5;1;2;3;4;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";"";17;5;24;5;13;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";2;0;1650;2;9997;6;2;4;0,77032;0,90307
3459;0;8678;320;1;16;1;59;5;1;2;45;1;1;45;5;3;3;3;3;2;0;998;0;0;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;3;2;2;0;0;0;0;0;0;0;0;3;4;7;1;0;1;1;1602;2;0;1602;3;9;6;5;1;1;4;5;12;3;2;2;2;2;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";"";17;5;24;5;14;2;1;0;0;1;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;9997;0;1602;9997;1602;6;4;5;0,63248;0,86251
3459;0;8706;321;2;16;48;0;4;3;2;32;1;1;32;1;2;3;2;4;2;0;4;2;1;2;5;1;2;2;2;1;2;2;2;2;2;1;2;2;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;2;2;2;2;2;2;2;2;2;1;2;2;0;0;1;1601;1;2;1601;5;97;5;1;0;0;0;0;0;9;1;1601;1;1601;2;3;9;2;2;1;1;1;1;2;1;3;4;3;4;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";"";17;5;24;5;14;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1601;16010002;1601;1601;2;6;1;1;0,92007;1,01431
3459;0;8744;322;2;16;1;59;5;1;2;81;1;1;52;2;2;2;2;2;2;0;999;0;0;4;3;2;2;2;2;2;2;1;2;2;1;1;2;2;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;9;0;0;1;1601;6;0;0;4;99;1;1;0;0;0;0;0;6;1;1650;2;0;1601;3;4;2;1;7;0;0;4;4;1;3;4;4;4;7;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";"";17;5;24;5;20;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1601;0;1650;9997;1601;3;14;3;1,69923;1,51842
3459;0;8771;323;2;16;48;0;3;3;2;59;1;1;59;4;1;1;1;1;2;0;9;9997;3;3;4;2;2;2;2;2;2;1;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;2;2;2;2;2;2;2;2;1;4;0;2;0;0;0;0;0;0;0;0;2;1;2;2;0;5;2;0;2;0;9997;3;8;5;3;1;1;2;9;12;1;1;1;1;1;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";"";17;5;24;5;13;2;1;0;0;1;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;9997;0;9997;9997;9997;6;2;5;0,55955;0,97893
3459;0;8786;324;2;16;48;20;5;2;2;69;1;1;50;1;3;1;2;4;2;0;9;1601;1;3;2;1;2;2;1;2;2;2;2;2;2;1;2;2;1;1;1;1;2;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;4;0;1;1;6;0;0;3;7;1;1;0;0;0;0;0;6;1;1;1;1;1;3;6;4;1;2;0;0;3;3;1;3;3;3;3;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";"";17;5;24;5;17;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0;1;1;1;4;12;2;0,68051;0,835
3459;0;8793;325;2;16;48;0;5;3;2;47;1;1;47;4;4;3;3;3;1;1;998;0;0;3;97;2;2;2;2;2;2;1;2;1;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;1601;2;1;1601;8;1;5;1;0;0;0;0;0;5;1;1601;1;1;1;3;7;1;1;1;3;5;2;4;1;3;4;3;3;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";"";17;5;24;5;17;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1601;16010001;1601;1;1;5;5;3;0,64881;0,83546
3459;0;8882;326;1;16;48;0;3;3;2;25;1;1;25;4;2;2;2;3;2;0;9;1605;1;2;3;1;2;2;2;1;2;2;2;2;1;1;2;2;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;2;5;1;1602;1;1602;1605;6;5;4;1;0;0;0;0;0;1;1;1603;1;21;21;3;9;5;2;4;0;0;3;3;1;1;1;1;1;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";"";17;5;24;5;17;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1602;16021605;1603;21;21;6;16;2;1,03613;1,18504
3459;0;8930;327;1;16;20;0;3;3;2;79;1;1;60;5;4;4;4;4;2;0;998;0;0;7;99;2;2;2;2;2;2;1;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;9999;0;0;0;0;0;0;0;0;0;0;0;0;8;1;9999;1;9999;9999;3;2;2;3;3;0;0;4;98;1;3;4;4;4;7;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";"";17;5;24;5;11;2;1;0;0;1;6;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0;9999;0;9999;9999;9999;2;15;8;3,521;1,9466
3459;0;8947;328;2;16;48;0;4;3;2;42;1;1;42;5;4;4;4;4;2;0;998;0;0;2;4;1;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;3;6;1;1601;2;1601;9997;5;3;4;1;0;0;0;0;0;8;1;1601;1;1601;1601;3;9;6;1;1;3;2;2;3;1;1;2;2;2;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";"";17;5;24;5;17;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1601;16019997;1601;1601;1601;6;2;2;0,81105;0,8797
3459;0;8953;329;2;16;48;0;3;3;2;45;1;1;45;2;2;2;2;1;2;0;996;1601;1;2;6;1;2;2;1;2;2;2;2;1;2;1;2;2;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;4;0;1;1601;6;0;0;4;3;1;1;0;0;0;0;0;5;1;1601;1;1601;1601;3;9;2;2;1;1;2;3;3;2;1;1;1;1;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";"";17;5;24;5;17;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1601;0;1601;1601;1601;6;2;2;0,74992;0,99767
3459;0;8962;330;2;16;20;69;5;2;1;52;1;1;52;2;3;3;2;4;2;0;5;1601;2;2;3;1;2;2;2;1;2;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2;0;0;0;0;0;0;0;0;3;5;1;2;0;5;1;1601;2;0;9997;3;9;4;1;1;1;3;2;3;1;1;3;2;2;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";"";17;5;24;5;18;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";9997;0;1601;9997;9997;6;3;2;0,51231;0,80487
3459;0;8973;331;2;16;48;0;4;3;2;41;1;1;41;4;3;4;4;4;2;0;998;0;0;2;3;1;2;2;2;2;2;2;2;2;2;1;2;2;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;4;0;1;9999;0;0;0;0;0;0;0;0;0;0;0;0;3;1;9999;1;9999;9999;3;8;2;1;1;1;2;1;3;3;1;1;1;1;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";"";17;5;24;5;13;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";9999;0;9999;9999;9999;6;2;2;0,81105;0,8797
3459;0;9013;332;1;16;20;0;3;3;2;52;1;2;22;5;4;4;4;4;2;0;998;0;0;96;96;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;4;0;1;9977;7;0;0;0;0;0;0;0;0;0;0;0;4;1;6;1;9998;9997;3;9;2;1;1;3;2;3;3;3;2;3;4;4;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";"";17;5;24;5;11;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";9977;0;6;9998;9997;6;2;2;0,66897;0,94626
3459;0;9014;333;1;16;48;0;3;3;1;64;1;1;64;2;1;1;1;3;2;0;20;9999;1;2;3;1;2;2;2;2;2;2;2;2;2;1;2;2;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;4;0;1;9999;0;0;0;0;0;0;0;0;0;0;0;0;8;1;9999;1;9999;9999;3;5;5;1;4;0;0;4;5;1;3;3;3;3;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";"";17;5;24;5;10;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";9999;0;9999;9999;9999;5;16;4;1,12664;0,92004
3459;0;9022;334;1;16;48;0;3;3;2;73;1;1;73;1;3;2;3;4;2;0;9;1602;1;1;3;1;2;2;2;1;2;2;2;1;2;1;1;1;2;0;0;0;0;0;0;0;0;0;0;0;1;2;1;2;2;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;1;4;0;1;1602;6;0;0;3;9;1;1;0;0;0;0;0;2;1;1602;1;1602;8;3;6;4;2;2;0;0;5;5;2;1;2;2;2;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";"";17;5;24;5;17;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1602;0;1602;1602;8;4;12;4;0,78656;0,99712
3459;0;9026;335;2;16;20;0;3;3;2;52;1;1;30;5;4;4;4;4;2;0;998;0;0;3;7;1;2;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2;2;2;2;2;2;2;2;2;2;0;0;2;0;0;0;0;0;0;0;0;3;2;6;2;0;1;1;1602;2;0;1602;3;4;1;4;1;1;5;4;12;1;3;2;3;4;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";"";17;5;24;5;23;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";9997;0;1602;9997;1602;3;5;5;4,04947;0,94626
3459;0;9040;336;2;16;48;0;4;3;2;49;1;1;47;1;4;3;3;2;1;1;998;0;0;2;3;1;2;2;2;2;2;2;2;1;2;1;2;2;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2;1;2;2;2;2;2;2;2;1;2;5;1;9999;0;0;0;0;0;0;0;0;0;0;0;0;5;2;0;1;9999;9997;3;8;4;1;1;5;3;2;3;1;3;3;3;3;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";"";17;5;24;5;19;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";9999;0;9997;9999;9997;6;3;2;0,66592;0,85393
3459;0;9093;337;2;16;48;0;4;3;2;44;1;1;44;1;1;1;1;1;2;0;60;1601;1;3;5;1;2;2;2;1;2;2;2;1;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;4;0;1;1601;6;0;0;4;9;1;1;0;0;0;0;0;7;1;1601;1;1601;1601;3;9;1;1;1;2;1;1;2;3;1;2;3;1;4;2;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;27;0;0;0;0;20;3;"";"";"";20;5;24;1;14;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1601;0;1601;1601;1601;6;1;1;0,81105;0,8797
3459;0;9123;338;2;16;48;0;5;3;1;37;1;1;37;4;3;3;3;3;2;0;9;9997;2;4;5;1;2;2;2;2;2;2;2;2;2;1;2;2;1;1;1;1;1;1;1;1;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;4;0;1;1602;6;0;0;6;5;1;1;0;0;0;0;0;98;1;1602;2;0;9997;3;5;6;2;1;5;7;4;12;1;1;2;2;2;5;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;10;0;0;1;0;9;0;"";"";"";17;5;24;5;16;3;1;0;0;1;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;1602;0;1602;9997;9997;5;7;5;1,1949;0,80072
3459;0;9154;339;1;16;1;0;1;3;1;79;1;1;79;1;4;4;1;4;2;0;9;1602;1;1;97;1;1;2;1;1;2;2;2;1;2;1;1;1;1;2;2;2;2;2;2;2;2;2;1;2;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;4;0;1;1602;6;0;0;3;99;1;1;0;0;0;0;0;1;1;1602;1;1602;21;3;4;4;1;2;0;0;9;96;2;2;2;2;4;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";"";17;5;24;5;18;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1602;0;1602;1602;21;3;12;6;1,73025;1,1832
3459;0;9161;340;2;16;20;0;4;3;1;79;1;1;79;4;4;4;4;4;2;0;998;0;0;96;96;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;3;5;2;2;0;6;1;1601;1;9998;1601;3;4;2;1;2;0;0;6;12;2;3;4;4;4;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";"";17;5;24;5;12;2;1;0;0;1;6;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0;9997;0;1601;9998;1601;3;12;5;1,29347;0,95608
3459;0;9174;341;1;16;48;0;3;3;1;87;1;1;87;1;9;2;1;1;2;0;9;1601;1;3;4;1;2;1;2;2;2;2;2;1;1;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;3;6;1;1601;6;0;0;4;99;1;1;0;0;0;0;0;5;1;1601;1;1601;1601;3;9;2;3;2;0;0;4;96;1;2;3;2;3;3;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;7;0;0;0;0;8;0;"";"";"";17;5;24;5;36;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1601;0;1601;1601;1601;6;12;6;0,53185;1,28427
3459;0;9182;342;2;16;48;0;3;3;2;18;1;1;18;2;1;2;1;1;2;0;998;0;0;5;3;1;2;2;2;1;2;2;2;1;2;1;2;2;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;2;1;2;2;2;2;2;2;2;2;2;2;0;0;1;1602;1;1;1602;8;3;3;1;0;0;0;0;0;3;3;0;3;0;1602;3;4;6;2;6;0;0;3;2;2;1;1;1;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";"";17;5;24;5;13;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1602;16020001;9995;9995;1602;3;13;1;1,27161;1,27308
