"salhora","trabaja","genero","edad","buscat","tiene_hijos","nac","parado","RGIrecep","sitlab","prov"
7.2916665,1,"Mujer",32,0,0,"espanola",0,0,"temporal","Araba"
12.594697,1,"Hombre",46,0,0,"espanola",0,0,"indefinido","Araba"
8.617424,1,"Mujer",41,0,0,"espanola",0,0,"indefinido","Araba"
11.363636,1,"Hombre",32,0,1,"espanola",0,0,"indefinido","Araba"
0,0,"Mujer",29,0,1,"extranjero",1,0,"inactivo","Araba"
13.257576,1,"Hombre",46,0,1,"espanola",0,0,"indefinido","Araba"
5.681818,1,"Mujer",43,0,1,"espanola",0,0,"autonomo","Araba"
9.090909,1,"Hombre",41,0,1,"espanola",0,0,"autonomo","Araba"
9.659091,1,"Mujer",36,0,1,"espanola",0,0,"indefinido","Araba"
18.08712,1,"Hombre",42,0,1,"espanola",0,0,"indefinido","Araba"
14.678029,1,"Mujer",39,0,1,"espanola",0,0,"indefinido","Araba"
9.469697,1,"Hombre",46,0,0,"espanola",0,0,"indefinido","Araba"
0,0,"Mujer",63,0,1,"espanola",0,0,"inactivo","Araba"
4.8295455,1,"Hombre",28,0,0,"espanola",0,0,"temporal","Araba"
13.257576,1,"Mujer",41,0,1,"espanola",0,0,"indefinido","Araba"
7.9545455,1,"Hombre",41,0,1,"espanola",0,0,"indefinido","Araba"
8.806818,1,"Hombre",33,0,0,"espanola",0,0,"indefinido","Araba"
7.2916665,1,"Mujer",32,0,0,"espanola",0,0,"temporal","Araba"
0,0,"Hombre",57,0,0,"espanola",0,0,"indefinido","Araba"
5.681818,1,"Mujer",53,0,0,"espanola",0,0,"temporal","Araba"
6.818182,1,"Mujer",23,0,0,"extranjero",0,0,"temporal","Araba"
8.522727,1,"Hombre",58,0,1,"espanola",0,0,"indefinido","Araba"
0,0,"Mujer",54,0,1,"espanola",0,0,"inactivo","Araba"
7.3863635,1,"Mujer",24,0,0,"espanola",0,0,"temporal","Araba"
3.6458333,1,"Hombre",19,1,0,"espanola",0,0,"temporal","Araba"
16.335228,1,"Hombre",37,0,0,"espanola",0,0,"indefinido","Araba"
11.931818,1,"Mujer",28,0,0,"espanola",0,0,"obra","Araba"
10.227273,1,"Hombre",42,0,1,"espanola",0,0,"indefinido","Araba"
7.5757575,1,"Mujer",42,0,1,"espanola",0,0,"temporal","Araba"
9.469697,1,"Hombre",57,0,1,"espanola",0,0,"indefinido","Araba"
9.469697,1,"Mujer",52,0,1,"espanola",0,0,"indefinido","Araba"
0,0,"Mujer",25,1,0,"espanola",0,0,"inactivo","Araba"
0,0,"Mujer",21,1,0,"espanola",0,0,"inactivo","Araba"
0,0,"Mujer",63,0,0,"espanola",0,0,"inactivo","Araba"
6.628788,1,"Hombre",34,0,1,"UE",0,0,"indefinido","Araba"
7.6515155,1,"Mujer",34,0,1,"espanola",0,0,"indefinido","Araba"
8.522727,1,"Hombre",24,0,1,"extranjero",0,0,"indefinido","Araba"
0,0,"Mujer",26,1,1,"extranjero",0,0,"inactivo","Araba"
0,0,"Hombre",61,0,1,"espanola",0,0,"inactivo","Araba"
0,0,"Mujer",58,0,1,"espanola",0,0,"inactivo","Araba"
8.8383837,1,"Mujer",31,0,0,"espanola",0,0,"temporal","Araba"
0,0,"Mujer",35,0,1,"espanola",0,0,"inactivo","Araba"
11.931818,1,"Hombre",35,0,1,"espanola",0,0,"indefinido","Araba"
14.204545,1,"Hombre",59,0,0,"espanola",0,0,"indefinido","Araba"
14.204545,1,"Mujer",55,0,0,"espanola",0,0,"indefinido","Araba"
0,0,"Hombre",51,0,0,"espanola",0,0,"autonomo","Araba"
9.469697,1,"Mujer",48,0,0,"espanola",0,0,"indefinido","Araba"
0,0,"Hombre",51,0,1,"espanola",0,0,"inactivo","Araba"
0,0,"Mujer",45,0,1,"espanola",0,0,"inactivo","Araba"
9.943182,1,"Hombre",46,0,0,"espanola",0,0,"indefinido","Araba"
0,0,"Hombre",43,0,0,"espanola",0,0,"inactivo","Araba"
12.026515,1,"Hombre",47,0,1,"espanola",0,0,"indefinido","Araba"
0,0,"Mujer",47,0,1,"espanola",0,0,"inactivo","Araba"
14.204545,1,"Mujer",53,0,0,"espanola",0,0,"indefinido","Araba"
0,0,"Mujer",63,0,0,"espanola",0,0,"inactivo","Araba"
0,0,"Mujer",56,1,0,"espanola",1,1,"inactivo","Araba"
6.1363635,1,"Hombre",44,0,1,"extranjero",0,1,"autonomo","Araba"
0,0,"Mujer",32,0,1,"extranjero",0,1,"inactivo","Araba"
11.931818,1,"Hombre",55,0,0,"espanola",0,0,"indefinido","Araba"
0,0,"Mujer",54,0,0,"espanola",0,0,"inactivo","Araba"
8.617424,1,"Hombre",49,0,1,"espanola",0,0,"indefinido","Araba"
7.9545455,1,"Mujer",48,0,1,"espanola",0,0,"indefinido","Araba"
6.628788,1,"Hombre",48,0,0,"espanola",0,0,"indefinido","Araba"
3.9772727,1,"Hombre",56,0,0,"espanola",0,0,"temporal","Araba"
11.931818,1,"Hombre",53,0,0,"espanola",0,0,"indefinido","Araba"
12.973484,1,"Hombre",42,0,1,"espanola",0,0,"indefinido","Araba"
9.090909,1,"Mujer",39,0,1,"espanola",0,0,"indefinido","Araba"
13.636364,1,"Mujer",59,0,1,"espanola",0,0,"indefinido","Araba"
7.9545455,1,"Hombre",55,0,1,"espanola",0,0,"indefinido","Araba"
5.1136365,1,"Hombre",25,0,0,"espanola",0,0,"indefinido","Araba"
9.545454,1,"Mujer",39,1,1,"espanola",0,0,"temporal","Araba"
0,0,"Hombre",52,1,0,"extranjero",1,1,"inactivo","Araba"
0,0,"Mujer",50,1,0,"espanola",1,1,"inactivo","Araba"
5.1136365,1,"Mujer",60,0,0,"espanola",0,0,"temporal","Araba"
0,0,"Mujer",63,0,1,"espanola",1,0,"inactivo","Araba"
0,0,"Hombre",61,0,1,"espanola",0,0,"inactivo","Araba"
6.818182,1,"Mujer",33,0,0,"espanola",0,0,"indefinido","Araba"
12.5,1,"Hombre",51,0,1,"espanola",0,0,"indefinido","Araba"
0,0,"Mujer",48,0,1,"espanola",0,0,"inactivo","Araba"
6.818182,1,"Hombre",23,0,0,"espanola",0,0,"temporal","Araba"
0,0,"Hombre",17,0,0,"espanola",0,0,"inactivo","Araba"
0,0,"Hombre",61,0,1,"espanola",0,0,"inactivo","Araba"
5.965909,1,"Mujer",55,0,1,"espanola",0,0,"indefinido","Araba"
6.25,1,"Hombre",33,0,0,"espanola",0,0,"indefinido","Araba"
12.5,1,"Hombre",57,0,0,"espanola",0,0,"indefinido","Araba"
9.469697,1,"Hombre",54,0,0,"espanola",0,0,"indefinido","Araba"
0,0,"Hombre",51,1,0,"espanola",1,1,"inactivo","Araba"
9.431818,1,"Hombre",39,0,1,"espanola",0,0,"indefinido","Araba"
5.681818,1,"Mujer",37,0,1,"espanola",0,0,"temporal","Araba"
0,0,"Mujer",35,0,0,"espanola",0,0,"inactivo","Araba"
0,0,"Hombre",37,0,0,"espanola",0,0,"autonomo","Araba"
0,0,"Mujer",52,0,1,"espanola",0,0,"inactivo","Araba"
4.5454545,1,"Mujer",25,1,0,"espanola",1,0,"inactivo","Araba"
0,0,"Mujer",20,0,0,"espanola",0,0,"inactivo","Araba"
0,0,"Mujer",32,1,1,"extranjero",1,1,"inactivo","Araba"
0,0,"Hombre",30,1,1,"extranjero",1,1,"inactivo","Araba"
10.227273,1,"Hombre",55,0,0,"espanola",0,0,"indefinido","Araba"
0,0,"Hombre",53,1,1,"espanola",1,0,"inactivo","Araba"
0,0,"Mujer",50,0,1,"espanola",0,0,"autonomo","Araba"
12.026515,1,"Mujer",36,0,1,"espanola",0,0,"indefinido","Araba"
10.909091,1,"Hombre",36,0,1,"espanola",0,0,"indefinido","Araba"
10.795454,1,"Hombre",45,0,1,"espanola",0,0,"indefinido","Araba"
0,0,"Mujer",42,1,1,"espanola",1,0,"inactivo","Araba"
12.679426,1,"Hombre",58,0,0,"espanola",0,0,"indefinido","Araba"
0,0,"Mujer",52,1,0,"espanola",1,0,"inactivo","Araba"
11.458333,1,"Hombre",50,0,1,"espanola",0,0,"indefinido","Araba"
8.14394,1,"Mujer",50,0,1,"espanola",0,0,"indefinido","Araba"
8.806818,1,"Mujer",27,0,0,"espanola",0,0,"indefinido","Araba"
10.014204,1,"Hombre",43,0,0,"espanola",0,0,"indefinido","Araba"
4.5454545,1,"Mujer",38,0,0,"espanola",0,0,"indefinido","Araba"
6.818182,1,"Hombre",37,0,0,"espanola",0,0,"indefinido","Araba"
13.961039,1,"Hombre",43,0,0,"espanola",0,0,"indefinido","Araba"
8.522727,1,"Mujer",34,0,1,"espanola",0,1,"indefinido","Araba"
7.3910985,1,"Mujer",36,0,1,"espanola",0,0,"indefinido","Araba"
7.3863635,1,"Hombre",36,0,1,"espanola",0,0,"indefinido","Araba"
11.363636,1,"Hombre",33,0,0,"espanola",0,0,"indefinido","Araba"
12.121212,1,"Hombre",54,0,1,"espanola",0,0,"indefinido","Araba"
9.375,1,"Mujer",53,0,1,"espanola",0,0,"indefinido","Araba"
0,0,"Hombre",23,0,0,"espanola",0,0,"inactivo","Araba"
0,0,"Hombre",59,0,0,"espanola",0,0,"autonomo","Araba"
7.9545455,1,"Mujer",44,0,0,"espanola",0,1,"indefinido","Araba"
9.090909,1,"Hombre",57,0,0,"espanola",0,0,"autonomo","Araba"
6.439394,1,"Hombre",58,0,0,"espanola",0,0,"autonomo","Araba"
0,0,"Hombre",59,0,0,"espanola",0,0,"inactivo","Araba"
3.6931818,1,"Hombre",49,0,0,"espanola",0,0,"autonomo","Araba"
15.151515,1,"Mujer",52,0,1,"espanola",0,0,"indefinido","Araba"
8.617424,1,"Hombre",49,0,1,"espanola",0,0,"indefinido","Araba"
5.30303,1,"Hombre",33,0,1,"espanola",0,0,"indefinido","Araba"
5.30303,1,"Mujer",31,0,1,"espanola",0,0,"indefinido","Araba"
11.600379,1,"Hombre",55,0,0,"espanola",0,0,"indefinido","Araba"
0,0,"Mujer",53,0,0,"espanola",0,0,"inactivo","Araba"
5.681818,1,"Hombre",44,0,1,"extranjero",0,0,"temporal","Araba"
0,0,"Mujer",33,0,1,"extranjero",0,0,"inactivo","Araba"
7.2916665,1,"Hombre",63,0,1,"extranjero",0,0,"temporal","Araba"
0,0,"Mujer",50,0,1,"extranjero",0,0,"inactivo","Araba"
0,0,"Mujer",18,0,0,"extranjero",0,0,"inactivo","Araba"
0,0,"Mujer",64,0,0,"espanola",0,0,"inactivo","Araba"
9.280303,1,"Hombre",54,0,1,"espanola",0,0,"indefinido","Araba"
0,0,"Mujer",50,0,1,"espanola",0,0,"inactivo","Araba"
0,0,"Hombre",20,0,0,"espanola",0,0,"inactivo","Araba"
0,0,"Hombre",17,0,0,"espanola",0,0,"inactivo","Araba"
7.2916665,1,"Mujer",39,0,0,"espanola",0,0,"indefinido","Araba"
6.496212,1,"Mujer",37,0,0,"espanola",0,0,"indefinido","Araba"
9.280303,1,"Hombre",49,0,1,"espanola",0,0,"indefinido","Araba"
8.617424,1,"Mujer",49,0,1,"espanola",0,0,"indefinido","Araba"
0,0,"Mujer",17,0,0,"espanola",0,0,"inactivo","Araba"
0,0,"Hombre",47,1,0,"espanola",1,0,"inactivo","Araba"
0,0,"Hombre",40,1,1,"espanola",1,1,"inactivo","Araba"
1.7045455,1,"Mujer",40,0,1,"espanola",0,1,"autonomo","Araba"
0,0,"Mujer",36,0,0,"espanola",0,0,"temporal","Araba"
0,0,"Hombre",35,1,0,"espanola",1,0,"inactivo","Araba"
5.63447,1,"Mujer",42,0,0,"espanola",0,0,"temporal","Araba"
7.9545455,1,"Hombre",34,0,0,"espanola",0,0,"indefinido","Araba"
7.9545455,1,"Mujer",50,0,1,"espanola",0,0,"indefinido","Araba"
0,0,"Hombre",19,0,0,"espanola",0,0,"inactivo","Araba"
0,0,"Mujer",42,0,0,"espanola",0,0,"autonomo","Araba"
3.6458333,1,"Hombre",54,0,0,"espanola",0,1,"indefinido","Araba"
11.079546,1,"Mujer",32,0,0,"espanola",0,0,"temporal","Araba"
12.594697,1,"Hombre",28,0,0,"espanola",0,0,"temporal","Araba"
0,0,"Hombre",63,0,0,"espanola",0,1,"inactivo","Araba"
8.75,1,"Mujer",58,0,0,"espanola",0,1,"indefinido","Araba"
0,0,"Mujer",32,1,1,"espanola",1,1,"inactivo","Araba"
0,0,"Mujer",34,1,1,"espanola",1,1,"inactivo","Araba"
0,0,"Hombre",16,0,0,"espanola",0,1,"inactivo","Araba"
11.26894,1,"Hombre",50,0,1,"espanola",0,0,"indefinido","Araba"
0,0,"Mujer",47,0,1,"espanola",0,0,"inactivo","Araba"
0,0,"Hombre",19,1,0,"espanola",1,0,"inactivo","Araba"
0,0,"Hombre",43,1,0,"extranjero",1,1,"inactivo","Araba"
9.479167,1,"Hombre",36,0,1,"espanola",0,0,"indefinido","Araba"
7.5757575,1,"Mujer",34,0,1,"espanola",0,0,"obra","Araba"
0,0,"Hombre",41,1,1,"extranjero",1,0,"inactivo","Araba"
3.6363637,1,"Mujer",36,1,1,"espanola",1,0,"inactivo","Araba"
0,0,"Mujer",64,1,0,"espanola",1,1,"inactivo","Araba"
7.9545455,1,"Mujer",34,1,0,"espanola",1,0,"inactivo","Araba"
0,0,"Mujer",59,0,0,"espanola",0,0,"inactivo","Araba"
0,0,"Hombre",35,1,0,"espanola",1,1,"inactivo","Araba"
7.1060605,1,"Mujer",58,0,0,"espanola",0,0,"indefinido","Araba"
18.560606,1,"Hombre",56,0,0,"espanola",0,0,"indefinido","Araba"
0,0,"Mujer",55,1,0,"espanola",1,0,"inactivo","Araba"
0,0,"Hombre",53,0,1,"espanola",0,0,"autonomo","Araba"
14.185606,1,"Mujer",52,0,1,"espanola",0,0,"indefinido","Araba"
0,0,"Hombre",20,0,0,"espanola",0,0,"inactivo","Araba"
23.267046,1,"Mujer",44,0,1,"espanola",0,0,"indefinido","Araba"
0,0,"Hombre",47,0,1,"espanola",0,0,"autonomo","Araba"
0,0,"Mujer",43,0,1,"espanola",0,0,"inactivo","Araba"
11.26894,1,"Hombre",44,0,0,"UE",0,0,"indefinido","Araba"
6.164773,1,"Mujer",62,0,0,"espanola",0,0,"indefinido","Araba"
9.280303,1,"Mujer",28,0,0,"espanola",0,0,"temporal","Araba"
3.6363637,1,"Hombre",26,0,0,"extranjero",0,0,"temporal","Araba"
7.9545455,1,"Hombre",48,0,1,"espanola",0,0,"indefinido","Araba"
0,0,"Mujer",39,0,1,"extranjero",0,0,"inactivo","Araba"
12.594697,1,"Hombre",48,0,1,"espanola",0,0,"indefinido","Araba"
14.583333,1,"Mujer",47,0,1,"espanola",0,0,"indefinido","Araba"
0,0,"Mujer",63,0,0,"espanola",0,0,"inactivo","Araba"
0,0,"Mujer",63,0,0,"espanola",0,0,"autonomo","Araba"
14.583333,1,"Mujer",59,0,0,"espanola",0,0,"indefinido","Araba"
0,0,"Mujer",64,0,0,"espanola",0,0,"inactivo","Araba"
3.655303,1,"Mujer",64,0,0,"espanola",0,0,"inactivo","Araba"
18.939394,1,"Mujer",60,0,0,"espanola",0,0,"indefinido","Araba"
7.225379,1,"Mujer",32,0,0,"espanola",0,0,"obra","Araba"
10.60606,1,"Mujer",56,0,0,"espanola",0,0,"indefinido","Araba"
8.948864,1,"Hombre",54,0,0,"espanola",0,0,"indefinido","Araba"
0,0,"Hombre",42,0,1,"extranjero",0,0,"autonomo","Araba"
0,0,"Mujer",40,0,1,"extranjero",0,0,"autonomo","Araba"
0,0,"Mujer",16,0,0,"extranjero",0,0,"inactivo","Araba"
11.600379,1,"Hombre",60,0,0,"espanola",0,0,"indefinido","Araba"
0,0,"Hombre",46,0,1,"espanola",0,0,"autonomo","Araba"
7.9545455,1,"Mujer",41,0,1,"espanola",0,0,"indefinido","Araba"
0,0,"Hombre",20,0,0,"espanola",0,0,"inactivo","Araba"
0,0,"Mujer",55,0,0,"espanola",0,0,"inactivo","Araba"
0,0,"Hombre",40,1,0,"extranjero",1,0,"inactivo","Araba"
21.21212,1,"Hombre",48,0,1,"espanola",0,0,"indefinido","Araba"
0,0,"Mujer",48,0,1,"espanola",0,0,"inactivo","Araba"
0,0,"Mujer",37,1,1,"espanola",1,1,"inactivo","Araba"
0,0,"Mujer",18,0,0,"espanola",0,1,"inactivo","Araba"
0,0,"Mujer",49,1,1,"espanola",1,1,"inactivo","Araba"
0,0,"Mujer",18,0,0,"espanola",0,1,"inactivo","Araba"
9.943182,1,"Hombre",63,0,0,"espanola",0,0,"indefinido","Araba"
0,0,"Mujer",58,0,0,"espanola",0,0,"inactivo","Araba"
0,0,"Mujer",63,0,1,"espanola",0,0,"inactivo","Araba"
6.628788,1,"Mujer",28,0,0,"espanola",0,0,"indefinido","Araba"
5.681818,1,"Hombre",42,0,1,"extranjero",0,1,"temporal","Araba"
0,0,"Mujer",41,1,1,"extranjero",1,1,"inactivo","Araba"
0,0,"Hombre",18,0,0,"extranjero",0,1,"inactivo","Araba"
7.9545455,1,"Hombre",32,0,0,"extranjero",0,0,"indefinido","Araba"
0,0,"Mujer",51,1,0,"espanola",1,0,"inactivo","Araba"
16.87328,1,"Mujer",48,0,0,"espanola",0,0,"indefinido","Araba"
5.1557245,1,"Mujer",58,0,0,"espanola",0,0,"temporal","Araba"
11.363636,1,"Hombre",63,0,0,"espanola",0,0,"autonomo","Araba"
0,0,"Hombre",63,0,0,"espanola",0,0,"inactivo","Araba"
0,0,"Mujer",60,0,0,"espanola",0,0,"inactivo","Araba"
25.189394,1,"Mujer",33,0,0,"extranjero",0,0,"indefinido","Araba"
6.818182,1,"Mujer",37,0,1,"extranjero",0,1,"obra","Araba"
15.151515,1,"Hombre",42,0,1,"espanola",0,0,"indefinido","Araba"
8.0348949,1,"Mujer",41,0,1,"espanola",0,0,"indefinido","Araba"
10.606061,1,"Hombre",52,0,1,"espanola",0,0,"indefinido","Araba"
3.409091,1,"Mujer",51,0,1,"espanola",0,0,"temporal","Araba"
0,0,"Hombre",20,0,0,"espanola",0,0,"inactivo","Araba"
0,0,"Mujer",16,0,0,"espanola",0,0,"inactivo","Araba"
11.466011,1,"Mujer",54,0,1,"espanola",0,0,"temporal","Araba"
19.886364,1,"Hombre",53,0,1,"espanola",0,0,"indefinido","Araba"
0,0,"Mujer",21,0,0,"espanola",0,0,"inactivo","Araba"
0,0,"Hombre",16,0,0,"espanola",0,0,"inactivo","Araba"
12.121212,1,"Mujer",27,0,0,"espanola",0,0,"temporal","Araba"
0,0,"Hombre",54,1,0,"espanola",1,0,"inactivo","Araba"
5.30303,1,"Mujer",49,0,0,"extranjero",0,0,"indefinido","Araba"
11.931818,1,"Hombre",33,0,0,"espanola",0,0,"temporal","Araba"
0,0,"Mujer",58,0,1,"extranjero",1,1,"inactivo","Araba"
0,0,"Hombre",21,0,0,"extranjero",1,1,"inactivo","Araba"
0,0,"Mujer",57,0,0,"espanola",0,0,"inactivo","Araba"
0,0,"Hombre",53,0,1,"espanola",0,0,"inactivo","Araba"
10.311449,1,"Mujer",52,0,1,"espanola",0,0,"temporal","Araba"
8.1018524,1,"Hombre",24,0,0,"espanola",0,0,"temporal","Araba"
8.181818,1,"Mujer",60,0,1,"espanola",0,0,"autonomo","Araba"
7.9545455,1,"Hombre",27,0,0,"espanola",0,0,"otro","Araba"
5.8441558,1,"Mujer",64,0,0,"espanola",1,0,"inactivo","Araba"
6.25,1,"Hombre",53,0,0,"espanola",0,0,"indefinido","Araba"
5.681818,1,"Mujer",52,0,0,"espanola",0,0,"indefinido","Araba"
6.818182,1,"Hombre",51,0,1,"espanola",0,0,"indefinido","Araba"
18.030302,1,"Mujer",42,0,1,"espanola",0,0,"indefinido","Araba"
0,0,"Mujer",64,0,0,"espanola",0,0,"inactivo","Araba"
0,0,"Hombre",63,0,0,"espanola",0,0,"inactivo","Araba"
6.818182,1,"Mujer",43,0,0,"espanola",0,0,"indefinido","Araba"
7.2916665,1,"Mujer",40,0,0,"espanola",0,0,"indefinido","Araba"
11.26894,1,"Hombre",44,0,0,"espanola",0,0,"indefinido","Araba"
13.257576,1,"Mujer",37,0,0,"espanola",0,0,"indefinido","Araba"
6.628788,1,"Mujer",47,0,0,"espanola",0,0,"indefinido","Araba"
7.2916665,1,"Hombre",39,0,0,"espanola",0,0,"indefinido","Araba"
6.818182,1,"Hombre",38,0,0,"espanola",0,0,"autonomo","Araba"
8.787879,1,"Mujer",30,0,0,"espanola",0,0,"indefinido","Araba"
6.818182,1,"Hombre",60,0,0,"espanola",0,0,"indefinido","Araba"
3.409091,1,"Mujer",56,0,0,"espanola",0,0,"obra","Araba"
9.943182,1,"Hombre",42,0,0,"espanola",0,0,"indefinido","Araba"
0,0,"Mujer",47,0,0,"espanola",1,1,"inactivo","Araba"
5.848485,1,"Mujer",49,0,1,"espanola",0,1,"indefinido","Araba"
7.6704545,1,"Hombre",32,0,0,"extranjero",0,0,"indefinido","Araba"
2.5252526,1,"Mujer",34,0,0,"espanola",0,0,"indefinido","Araba"
18.413301,1,"Mujer",58,0,0,"espanola",0,0,"indefinido","Araba"
18.413301,1,"Mujer",54,0,0,"espanola",0,0,"indefinido","Araba"
11.363636,1,"Mujer",37,0,1,"espanola",0,0,"sincontrato","Araba"
9.943182,1,"Hombre",43,0,1,"espanola",0,0,"indefinido","Araba"
15.909091,1,"Mujer",40,0,1,"espanola",0,0,"indefinido","Araba"
11.931818,1,"Hombre",34,0,0,"espanola",0,0,"indefinido","Araba"
5.4545455,1,"Mujer",31,1,0,"espanola",0,0,"temporal","Araba"
13.304925,1,"Hombre",36,0,0,"espanola",0,0,"indefinido","Araba"
5.4545455,1,"Mujer",35,0,0,"espanola",0,0,"temporal","Araba"
10.64394,1,"Hombre",49,0,1,"espanola",0,0,"indefinido","Araba"
7.9545455,1,"Mujer",39,0,1,"espanola",0,0,"indefinido","Araba"
5.4545455,1,"Hombre",39,0,1,"espanola",0,0,"autonomo","Araba"
7.9545455,1,"Mujer",37,0,1,"espanola",0,0,"indefinido","Araba"
6.628788,1,"Hombre",50,0,0,"espanola",0,0,"indefinido","Araba"
9.848485,1,"Mujer",48,0,1,"espanola",0,0,"temporal","Araba"
11.931818,1,"Hombre",36,0,0,"espanola",0,0,"indefinido","Araba"
8.8744583,1,"Mujer",33,0,0,"espanola",0,0,"indefinido","Araba"
7.9545455,1,"Hombre",41,0,1,"espanola",0,0,"indefinido","Araba"
12.5,1,"Mujer",39,0,1,"espanola",0,0,"indefinido","Araba"
7.3863635,1,"Hombre",31,0,0,"espanola",0,0,"obra","Araba"
0,0,"Mujer",48,1,1,"espanola",0,1,"inactivo","Araba"
0,0,"Hombre",52,0,0,"espanola",0,0,"inactivo","Araba"
11.931818,1,"Hombre",28,0,0,"espanola",0,0,"indefinido","Araba"
11.742425,1,"Hombre",41,0,0,"espanola",0,0,"indefinido","Araba"
6.4814816,1,"Hombre",38,0,0,"espanola",0,0,"indefinido","Araba"
11.931818,1,"Hombre",39,0,0,"espanola",0,0,"indefinido","Araba"
7.9545455,1,"Mujer",32,0,1,"espanola",0,0,"indefinido","Araba"
17.272728,1,"Hombre",31,0,1,"espanola",0,0,"indefinido","Araba"
13.419913,1,"Hombre",37,0,0,"espanola",0,0,"indefinido","Araba"
6.0132575,1,"Mujer",35,0,0,"espanola",0,0,"obra","Araba"
9.943182,1,"Hombre",35,0,0,"espanola",0,0,"temporal","Araba"
10.60606,1,"Hombre",34,0,1,"espanola",0,0,"indefinido","Araba"
11.363637,1,"Mujer",34,0,1,"espanola",0,0,"indefinido","Araba"
5.30303,1,"Mujer",31,0,0,"espanola",0,0,"indefinido","Araba"
9.280303,1,"Hombre",46,0,1,"espanola",0,0,"indefinido","Araba"
15.909091,1,"Mujer",43,0,1,"espanola",0,0,"indefinido","Araba"
0,0,"Hombre",61,0,0,"espanola",0,0,"inactivo","Araba"
17.424242,1,"Mujer",57,0,0,"espanola",0,0,"indefinido","Araba"
13.257576,1,"Hombre",38,0,1,"espanola",0,0,"indefinido","Araba"
10.60606,1,"Mujer",35,0,1,"espanola",0,0,"indefinido","Araba"
14.772728,1,"Hombre",41,0,1,"espanola",0,0,"temporal","Araba"
12.415826,1,"Mujer",38,0,1,"espanola",0,0,"temporal","Araba"
4.5454545,1,"Hombre",49,0,1,"espanola",0,0,"temporal","Araba"
9.431818,1,"Mujer",48,0,1,"espanola",0,0,"temporal","Araba"
7.3863635,1,"Hombre",35,0,1,"espanola",0,0,"indefinido","Araba"
12.263258,1,"Mujer",33,0,1,"espanola",0,0,"indefinido","Araba"
8.285984,1,"Hombre",42,0,0,"espanola",0,0,"indefinido","Araba"
12.182636,1,"Hombre",45,0,0,"espanola",0,0,"indefinido","Araba"
11.214115,1,"Mujer",36,0,1,"espanola",0,0,"indefinido","Araba"
14.332514,1,"Hombre",40,0,1,"espanola",0,0,"temporal","Araba"
9.280303,1,"Mujer",34,0,1,"espanola",0,0,"temporal","Araba"
8.484849,1,"Hombre",32,0,1,"espanola",0,0,"indefinido","Araba"
11.26894,1,"Hombre",41,0,0,"espanola",0,0,"indefinido","Araba"
6.25,1,"Mujer",40,0,1,"espanola",0,0,"indefinido","Araba"
14.73064,1,"Mujer",43,0,1,"espanola",0,0,"temporal","Araba"
13.257576,1,"Hombre",57,0,0,"espanola",0,0,"indefinido","Araba"
6.25,1,"Hombre",40,0,0,"espanola",0,0,"temporal","Araba"
6.392045,1,"Mujer",30,0,0,"espanola",0,0,"indefinido","Araba"
9.943182,1,"Hombre",28,0,0,"espanola",0,0,"indefinido","Araba"
13.257576,1,"Hombre",36,0,1,"espanola",0,0,"obra","Araba"
9.545454,1,"Mujer",35,0,1,"espanola",0,0,"indefinido","Araba"
0,0,"Hombre",41,1,1,"extranjero",1,1,"inactivo","Araba"
0,0,"Mujer",33,0,1,"extranjero",0,1,"inactivo","Araba"
0,0,"Hombre",43,0,0,"espanola",0,0,"inactivo","Araba"
0,0,"Hombre",63,0,0,"espanola",0,0,"inactivo","Araba"
0,0,"Mujer",60,0,0,"espanola",0,0,"inactivo","Araba"
5.681818,1,"Mujer",47,0,1,"espanola",0,0,"indefinido","Araba"
0,0,"Mujer",17,0,0,"espanola",0,0,"inactivo","Araba"
8.522727,1,"Hombre",41,0,1,"extranjero",0,0,"indefinido","Araba"
6.3920455,1,"Mujer",29,0,1,"espanola",0,0,"indefinido","Araba"
0,0,"Mujer",46,1,1,"extranjero",1,0,"inactivo","Araba"
0,0,"Hombre",25,0,0,"extranjero",0,0,"inactivo","Araba"
0,0,"Hombre",19,1,0,"extranjero",0,0,"inactivo","Araba"
3.409091,1,"Hombre",46,0,0,"espanola",0,0,"indefinido","Araba"
13.257576,1,"Mujer",60,0,0,"espanola",0,0,"indefinido","Araba"
0,0,"Hombre",49,1,1,"extranjero",1,0,"inactivo","Araba"
0,0,"Mujer",28,1,1,"extranjero",1,0,"inactivo","Araba"
0,0,"Mujer",36,1,0,"extranjero",1,0,"inactivo","Araba"
4.7138042,1,"Mujer",38,1,0,"espanola",0,0,"otro","Araba"
6.818182,1,"Mujer",51,0,1,"extranjero",0,0,"indefinido","Araba"
9.848484,1,"Hombre",49,0,1,"extranjero",0,0,"otro","Araba"
0,0,"Mujer",22,0,0,"extranjero",0,0,"inactivo","Araba"
5.4545455,1,"Hombre",36,0,1,"espanola",0,0,"autonomo","Araba"
4.5454545,1,"Mujer",34,0,1,"espanola",0,0,"sincontrato","Araba"
8.285985,1,"Mujer",33,0,0,"espanola",0,0,"indefinido","Araba"
0,0,"Mujer",23,0,0,"espanola",0,0,"inactivo","Araba"
0,0,"Hombre",42,0,0,"espanola",0,0,"inactivo","Araba"
8.522727,1,"Mujer",56,0,1,"espanola",0,0,"temporal","Araba"
5.4545455,1,"Hombre",26,0,0,"espanola",0,0,"indefinido","Araba"
